Order_ID,Customer_ID,Restaurant_ID,Order_Date,Subtotal,Status
76103,476,840,28-02-2024,627.18,Delivered
76104,6951,528,03-04-2026,799.58,Delivered
76105,1418,1433,28-10-2025,2423.34,Delivered
76106,5114,716,08-09-2024,388.58,Delivered
76107,9074,70,14-04-2026,218.14,Delivered
76108,965,104,06-03-2025,448.51,Delivered
76109,2867,1235,05-06-2026,1302.75,Delivered
76110,6146,563,29-05-2025,304.57,Delivered
76111,9236,368,07-10-2024,598.94,Delivered
76112,9736,1114,01-01-2026,389.21,Delivered
76113,4613,536,09-12-2025,1365.57,Delivered
76114,713,160,25-10-2025,673.39,Delivered
76115,1950,417,09-09-2024,396.16,Delivered
76116,5344,1560,17-07-2024,396.06,Delivered
76117,3271,1704,13-02-2026,531.2,Delivered
76118,6218,1736,24-10-2024,2393.88,Delivered
76119,9828,1087,23-03-2026,780.75,Cancelled
76120,9595,1904,21-02-2024,1431.86,Delivered
76121,4496,327,20-09-2024,387.36,Delivered
76122,4556,1366,27-03-2025,472.57,Delivered
76123,1329,1424,10-01-2024,1540.02,Delivered
76124,3814,119,23-06-2024,1366,Delivered
76125,779,544,27-11-2025,322.89,Delivered
76126,2038,1899,04-08-2025,1423.06,Delivered
76127,252,1518,06-04-2026,560.56,Delivered
76128,6188,122,19-01-2024,577.55,Delivered
76129,7089,1096,24-01-2025,471.54,Delivered
76130,2799,1313,25-02-2026,1002.92,Delivered
76131,5085,1950,22-07-2024,712.4,Delivered
76132,1130,1444,26-04-2024,1124.66,Delivered
76133,1177,1289,09-03-2024,633.4,Delivered
76134,5190,1819,18-03-2026,880.38,Delivered
76135,4332,1334,15-10-2025,1057.61,Delivered
76136,7823,1865,26-06-2025,1598.46,Delivered
76137,1621,1015,01-05-2025,350.29,Delivered
76138,8057,1449,30-08-2025,126.73,Delivered
76139,7377,1273,27-06-2026,716.79,Delivered
76140,263,1114,12-03-2024,1638.14,Delivered
76141,1861,648,13-10-2024,1664.49,Delivered
76142,7068,1809,26-02-2026,1273.37,Delivered
76143,7376,532,10-08-2025,262.1,Delivered
76144,7768,349,17-12-2024,849.64,Delivered
76145,7267,1435,02-04-2025,137.82,Delivered
76146,9666,1105,13-06-2025,1084.39,Delivered
76147,8049,532,04-09-2024,965.8,Delivered
76148,7911,1732,29-07-2025,339.59,Delivered
76149,7329,553,30-10-2024,1487.67,Delivered
76150,8475,141,21-08-2025,865.91,Delivered
76151,6166,35,19-01-2024,228.66,Delivered
76152,7592,1849,04-03-2024,1326.17,Delivered
76153,7358,812,10-07-2025,924.97,Delivered
76154,3843,457,17-04-2025,1021.04,Delivered
76155,2764,1147,07-12-2025,239.62,Delivered
76156,3289,1008,03-01-2025,223.8,Delivered
76157,1644,2000,08-12-2025,243.38,Delivered
76158,6584,1774,23-04-2026,794.76,Delivered
76159,4850,532,02-08-2025,1698.96,Delivered
76160,9379,1408,29-11-2024,1679.47,Delivered
76161,4711,786,16-11-2025,555.67,Delivered
76162,7607,733,29-09-2025,669.3,Delivered
76163,1203,738,21-11-2024,1597.41,Delivered
76164,246,1291,12-04-2024,1278.9,Delivered
76165,6522,1090,06-03-2025,1559.36,Delivered
76166,6434,1510,29-07-2025,189.01,Delivered
76167,658,330,09-06-2024,982.78,Delivered
76168,2634,859,03-05-2025,925.94,Delivered
76169,1389,1719,12-05-2024,1655.76,Delivered
76170,2157,8,16-02-2026,460.65,Delivered
76171,7841,1251,25-08-2025,1192.52,Delivered
76172,1255,1580,01-05-2026,1586.88,Delivered
76173,3579,777,21-02-2025,1860.18,Delivered
76174,715,1762,02-12-2025,636.24,Delivered
76175,9211,1465,11-12-2025,1479.7,Cancelled
76176,4533,1219,27-08-2024,505.92,Delivered
76177,1746,428,01-02-2024,1508.96,Delivered
76178,9003,1349,27-10-2024,1300.83,Delivered
76179,9757,1668,28-10-2024,1283.99,Delivered
76180,8631,1465,09-06-2025,1392.44,Delivered
76181,3093,1163,14-07-2024,1627.48,Delivered
76182,6927,1441,01-03-2026,908.24,Delivered
76183,2370,1955,30-09-2025,744.44,Delivered
76184,6174,26,11-07-2025,577.49,Delivered
76185,6837,1336,08-01-2025,1092.06,Delivered
76186,8210,1592,04-03-2024,685.77,Delivered
76187,1647,1290,29-04-2025,603.08,Delivered
76188,8700,533,01-12-2025,956.52,Delivered
76189,2880,1648,10-09-2024,2078.26,Delivered
76190,9238,1829,29-04-2025,2007,Delivered
76191,5209,1376,16-02-2025,1072.87,Delivered
76192,2043,1053,17-06-2025,452.86,Delivered
76193,5775,737,28-10-2024,478.1,Delivered
76194,8317,662,12-06-2025,965.8,Delivered
76195,393,1457,17-03-2025,747,Delivered
76196,7711,1221,20-12-2024,602.88,Delivered
76197,5648,341,18-04-2024,1283.42,Delivered
76198,690,306,04-08-2025,1160.4,Delivered
76199,6447,155,21-03-2024,1365.45,Delivered
76200,1000,1376,06-08-2024,724.32,Cancelled
76201,2028,620,30-05-2024,1319.45,Delivered
76202,9582,46,03-11-2024,806.1,Delivered
76203,7127,677,10-06-2026,1935.54,Delivered
76204,1460,1665,15-04-2026,869.73,Delivered
76205,9002,514,20-07-2024,2301.96,Delivered
76206,2947,1278,10-02-2026,2295.94,Delivered
76207,2459,896,05-05-2024,1298.25,Delivered
76208,3989,1105,05-03-2025,268.29,Delivered
76209,9075,1202,13-12-2025,694.66,Delivered
76210,7902,933,06-06-2024,1125.93,Delivered
76211,2177,128,03-02-2025,1010.31,Delivered
76212,9976,1149,11-05-2026,811.5,Delivered
76213,3859,807,17-01-2026,471.56,Delivered
76214,7372,433,26-09-2025,2040.27,Delivered
76215,8634,1791,09-03-2025,350.29,Delivered
76216,3306,1465,26-05-2026,988.14,Delivered
76217,6013,548,12-02-2026,623.22,Delivered
76218,7697,1091,08-04-2026,720.02,Delivered
76219,5361,1924,11-09-2025,1026.84,Delivered
76220,5640,510,06-04-2026,199.38,Delivered
76221,6446,1895,13-06-2024,1133.82,Delivered
76222,5790,1375,30-05-2026,105.54,Delivered
76223,7698,1096,19-10-2024,331.76,Delivered
76224,7914,1960,16-09-2024,1371.09,Delivered
76225,5197,670,21-06-2024,1106.92,Delivered
76226,4138,536,06-12-2024,2167,Delivered
76227,5136,679,20-01-2024,953.06,Delivered
76228,1664,1499,15-03-2024,245.22,Delivered
76229,6452,676,03-09-2025,151.81,Delivered
76230,3147,228,16-02-2024,1328.01,Delivered
76231,7418,1304,11-04-2026,899.3,Delivered
76232,6044,475,13-09-2025,1925.33,Delivered
76233,3775,9,27-04-2025,1278.33,Delivered
76234,8190,431,10-01-2026,1177.08,Delivered
76235,3486,1640,08-01-2025,544.36,Delivered
76236,916,1882,07-12-2025,1350.66,Delivered
76237,3582,1334,23-08-2024,2383.96,Delivered
76238,8135,613,16-05-2026,1161.21,Delivered
76239,1149,888,08-01-2024,453.44,Delivered
76240,3970,420,14-05-2026,921.39,Delivered
76241,816,1756,13-11-2025,482.3,Delivered
76242,1937,1342,23-02-2025,1273.51,Delivered
76243,1117,187,12-01-2024,1698.38,Delivered
76244,1362,738,01-01-2026,226.58,Delivered
76245,8882,1090,21-07-2024,1356.14,Delivered
76246,8203,1600,24-08-2024,1189.21,Delivered
76247,5619,1843,12-02-2024,176.4,Delivered
76248,6330,282,15-02-2025,1462.64,Delivered
76249,9248,1669,13-06-2025,651,Delivered
76250,1345,144,24-06-2025,448.51,Delivered
76251,2374,501,20-09-2024,457.64,Delivered
76252,8993,49,18-12-2024,708.56,Delivered
76253,6936,141,26-06-2025,604.54,Delivered
76254,8810,70,10-05-2025,1192.17,Delivered
76255,9840,314,20-06-2024,680.61,Delivered
76256,809,1748,27-08-2025,1855.77,Delivered
76257,9575,548,13-11-2024,829.19,Delivered
76258,1225,991,13-01-2025,491.39,Cancelled
76259,501,1007,20-01-2025,798.02,Delivered
76260,368,1990,27-09-2025,1092.19,Delivered
76261,7970,733,01-07-2025,1402.6,Delivered
76262,4186,532,28-08-2025,462.88,Delivered
76263,2745,1924,12-05-2025,1034.09,Delivered
76264,9872,1197,28-02-2024,331.14,Delivered
76265,6970,561,04-10-2024,1500.74,Delivered
76266,1060,555,10-01-2024,244.54,Delivered
76267,2121,192,16-09-2025,668.56,Delivered
76268,4623,1122,09-02-2025,703.98,Delivered
76269,9153,1458,27-01-2024,987.31,Delivered
76270,7251,979,25-06-2025,1877.17,Delivered
76271,6245,1764,01-08-2024,615.06,Delivered
76272,6911,1000,15-04-2024,794.7,Delivered
76273,9226,696,25-03-2024,638.84,Delivered
76274,9059,519,19-09-2025,1228.66,Delivered
76275,9744,507,24-06-2026,1515.96,Delivered
76276,9234,627,03-03-2024,922.99,Delivered
76277,8289,1981,06-01-2024,499.72,Delivered
76278,1000,724,11-09-2025,1552.89,Delivered
76279,3845,1067,16-05-2026,911.18,Delivered
76280,6886,533,30-06-2024,1197.92,Delivered
76281,4005,309,09-12-2025,784.7,Delivered
76282,2828,1307,29-07-2024,1053.19,Delivered
76283,5471,1104,23-08-2024,2226.75,Delivered
76284,5827,151,20-09-2024,567.5,Cancelled
76285,2351,1760,18-04-2026,471.54,Delivered
76286,3828,1045,06-02-2025,950.56,Delivered
76287,6587,674,19-04-2025,706.84,Delivered
76288,9717,1563,09-01-2026,849.58,Delivered
76289,4977,246,03-02-2024,1390.62,Delivered
76290,2979,976,28-06-2026,1764.34,Delivered
76291,7318,1105,18-02-2026,871.08,Delivered
76292,8202,1554,27-01-2025,1755.32,Delivered
76293,1703,746,03-11-2025,400.4,Delivered
76294,6245,1713,09-04-2024,1220.51,Delivered
76295,7355,1408,17-01-2024,1171.5,Delivered
76296,9002,1546,02-02-2024,1935.08,Delivered
76297,6877,1939,16-04-2025,1200.55,Delivered
76298,9282,1688,01-08-2025,142.1,Delivered
76299,5026,697,03-08-2024,1751.62,Delivered
76300,4295,1307,06-09-2025,576.82,Delivered
76301,5121,1728,26-11-2024,1513.78,Delivered
76302,3776,1069,26-01-2025,442.08,Delivered
76303,5204,1374,21-02-2024,406.1,Delivered
76304,1778,377,23-02-2026,808.83,Delivered
76305,3820,1639,30-10-2025,888.27,Delivered
76306,5901,1513,21-01-2024,877.34,Delivered
76307,4585,1774,28-04-2024,968.88,Delivered
76308,4143,1430,12-04-2025,1164.16,Delivered
76309,1251,1749,14-04-2025,1594.51,Delivered
76310,3881,356,21-06-2024,278.9,Delivered
76311,7697,1634,20-09-2024,690.7,Delivered
76312,9648,1907,22-01-2024,866.82,Delivered
76313,5103,1637,09-02-2024,638.82,Delivered
76314,2188,1236,08-04-2026,1389.79,Delivered
76315,9752,1855,05-06-2025,1650.46,Cancelled
76316,5630,209,27-08-2025,1923.76,Delivered
76317,2993,38,18-09-2024,1584.8,Delivered
76318,7521,1929,25-04-2024,1255.7,Delivered
76319,5554,1374,17-06-2026,1272.15,Delivered
76320,8527,249,04-05-2025,542.52,Delivered
76321,387,680,31-08-2024,599.38,Delivered
76322,9018,1493,27-09-2024,734.73,Delivered
76323,3120,1497,22-08-2024,367.22,Delivered
76324,1283,371,04-12-2024,584.48,Delivered
76325,7534,967,11-05-2026,1594.2,Delivered
76326,5882,1619,06-02-2024,1525.28,Delivered
76327,8453,1934,18-11-2025,713.18,Delivered
76328,8384,1249,24-08-2025,1013.26,Delivered
76329,9796,1288,26-06-2024,235.81,Delivered
76330,4567,965,19-05-2024,1789.76,Delivered
76331,2592,1091,16-02-2024,209.24,Delivered
76332,4886,220,25-12-2025,794.76,Delivered
76333,9331,706,27-04-2026,992.56,Delivered
76334,8396,1044,10-06-2025,1644.03,Delivered
76335,7546,533,18-08-2025,406.1,Delivered
76336,3191,721,01-08-2025,705.52,Cancelled
76337,4751,1944,20-04-2025,771.6,Delivered
76338,9011,12,09-06-2025,256.44,Delivered
76339,2637,589,05-02-2026,240,Delivered
76340,6623,1181,09-03-2026,2314.62,Delivered
76341,9397,536,20-02-2024,840.5,Delivered
76342,8481,1361,24-07-2024,306.94,Delivered
76343,9984,582,08-08-2024,456.14,Delivered
76344,6171,1288,03-07-2025,523.6,Delivered
76345,3815,1701,13-07-2025,1311.33,Delivered
76346,2808,1334,12-11-2025,806.7,Delivered
76347,6049,113,12-06-2024,1110.96,Delivered
76348,2569,1595,18-02-2026,222.13,Delivered
76349,6122,455,21-06-2024,1258.71,Delivered
76350,9749,1278,25-02-2026,582.28,Delivered
76351,6704,1309,15-08-2025,1475.21,Delivered
76352,2606,1617,04-12-2024,449.84,Delivered
76353,4110,1041,19-04-2025,768.1,Delivered
76354,1404,759,10-04-2026,514.84,Delivered
76355,1892,1055,24-11-2024,332.46,Delivered
76356,5347,1104,10-02-2024,458.2,Delivered
76357,1727,1645,15-06-2025,1320.08,Delivered
76358,9904,442,24-12-2025,638.44,Delivered
76359,898,1694,19-11-2025,965.86,Delivered
76360,6230,736,14-04-2024,569.89,Delivered
76361,2785,1479,12-06-2024,223.33,Delivered
76362,1161,675,09-09-2025,334.65,Delivered
76363,8814,1428,05-04-2025,1179.31,Delivered
76364,9263,1606,23-09-2025,1655.63,Delivered
76365,3600,1124,13-07-2025,1642.13,Delivered
76366,2607,1243,15-12-2025,1325.15,Delivered
76367,1298,1426,12-01-2026,694.66,Delivered
76368,5347,1386,30-04-2025,235.77,Cancelled
76369,5054,1465,25-04-2025,461.6,Delivered
76370,2450,1700,02-11-2025,397.91,Delivered
76371,122,472,21-03-2025,623.47,Delivered
76372,7609,462,16-06-2024,1634.22,Cancelled
76373,5169,1943,15-11-2025,609.04,Delivered
76374,5979,1702,26-01-2026,1753.86,Delivered
76375,5023,1197,16-11-2024,476.54,Delivered
76376,533,18,22-08-2025,402.14,Delivered
76377,4165,1712,08-09-2024,1017.6,Delivered
76378,303,1500,06-03-2024,1054.85,Delivered
76379,2308,1913,07-12-2024,248.92,Delivered
76380,9095,32,05-12-2024,651.91,Delivered
76381,6468,63,03-02-2025,1321.66,Delivered
76382,836,1055,14-11-2025,782.06,Delivered
76383,6522,1716,30-07-2025,557.8,Delivered
76384,5329,1980,19-03-2025,524.39,Delivered
76385,3272,636,28-11-2024,220.56,Delivered
76386,2623,78,16-05-2025,322.89,Delivered
76387,4899,421,21-02-2025,301.27,Delivered
76388,5323,1749,30-10-2025,121.69,Delivered
76389,7471,956,13-08-2025,358.93,Delivered
76390,239,1708,06-05-2026,1100.31,Delivered
76391,8376,907,30-07-2025,1399.36,Delivered
76392,1177,119,19-03-2026,1016.3,Delivered
76393,8537,1239,07-08-2024,1384.13,Delivered
76394,2294,886,15-06-2026,831.12,Delivered
76395,4614,1013,15-08-2024,1415.48,Delivered
76396,391,1899,13-04-2026,1956.36,Delivered
76397,4955,934,16-02-2026,538.52,Delivered
76398,2040,1598,09-01-2024,210.6,Delivered
76399,1522,132,01-02-2024,780.25,Delivered
76400,6811,990,28-04-2026,952.46,Delivered
76401,1992,1186,31-08-2024,880.48,Cancelled
76402,904,248,16-04-2026,393.85,Delivered
76403,7161,588,04-05-2025,507.36,Delivered
76404,2808,1470,18-02-2025,1009.21,Delivered
76405,8644,398,29-01-2024,1229.58,Delivered
76406,6816,274,01-04-2025,1078.54,Delivered
76407,8336,582,14-06-2024,1433.21,Delivered
76408,269,1716,15-06-2025,1408.92,Delivered
76409,8416,1525,21-07-2025,1101.9,Delivered
76410,2229,1558,20-11-2025,122.61,Delivered
76411,6057,644,27-12-2024,617.02,Delivered
76412,9054,220,15-12-2025,2620.14,Delivered
76413,4001,70,27-02-2026,1252.22,Delivered
76414,7894,1184,24-09-2024,1320.01,Delivered
76415,9448,1419,19-04-2026,947.82,Delivered
76416,5735,763,10-01-2026,657.88,Delivered
76417,7296,1076,01-04-2024,1182.41,Delivered
76418,6456,536,15-11-2025,633.2,Delivered
76419,5391,732,17-09-2024,385.55,Cancelled
76420,5143,1465,05-04-2024,1559.49,Delivered
76421,2698,1448,11-08-2025,801.61,Delivered
76422,2858,62,11-02-2024,306.7,Delivered
76423,8894,1890,13-01-2026,100.89,Cancelled
76424,5866,532,27-02-2026,1897.68,Cancelled
76425,4319,1817,28-04-2024,891.94,Delivered
76426,7878,1053,01-06-2026,1586.44,Delivered
76427,5248,1025,29-05-2026,1001.04,Delivered
76428,1864,923,09-06-2025,344.96,Delivered
76429,3515,1847,20-04-2024,1385.28,Delivered
76430,9507,447,19-02-2025,1549.07,Delivered
76431,1591,1229,03-07-2025,860.56,Delivered
76432,4382,631,24-06-2025,1441.24,Delivered
76433,6469,1831,26-05-2024,602.54,Delivered
76434,7600,368,11-12-2024,545.48,Delivered
76435,2595,1361,05-04-2026,1509.6,Delivered
76436,1120,849,14-04-2026,1318.21,Delivered
76437,9773,1334,30-05-2025,1352.3,Delivered
76438,6362,344,04-02-2024,458.27,Delivered
76439,1154,799,09-03-2024,1098.92,Delivered
76440,9703,239,22-03-2024,655.49,Delivered
76441,7986,1938,12-06-2024,1612.51,Delivered
76442,5532,459,18-07-2025,1181.97,Delivered
76443,6804,1984,10-06-2026,817.5,Delivered
76444,2706,848,29-05-2026,1398.29,Delivered
76445,7935,155,31-12-2025,911.5,Delivered
76446,2736,40,25-06-2026,352.76,Delivered
76447,450,1210,14-08-2025,1255.33,Cancelled
76448,116,1235,12-07-2025,716.64,Delivered
76449,6282,1068,21-05-2024,758.02,Delivered
76450,418,146,13-08-2025,1129.06,Cancelled
76451,4614,663,25-01-2025,1628.98,Delivered
76452,3257,720,07-01-2025,346.06,Cancelled
76453,2633,1425,24-04-2026,1151.32,Delivered
76454,3158,848,26-05-2025,403.84,Delivered
76455,1095,1159,10-03-2024,883.68,Delivered
76456,3178,553,08-07-2025,1252.37,Delivered
76457,3958,1464,01-06-2026,1349.76,Delivered
76458,1136,105,19-08-2025,978.46,Delivered
76459,6070,1974,11-02-2024,1724.86,Delivered
76460,7194,1298,13-04-2024,615.02,Delivered
76461,133,322,27-02-2026,542.38,Delivered
76462,607,1447,16-10-2025,296.43,Delivered
76463,7307,1582,03-10-2024,1296.28,Delivered
76464,5727,1585,27-10-2025,428.19,Delivered
76465,7328,532,22-08-2024,2058.56,Delivered
76466,8169,1913,15-02-2025,199.57,Delivered
76467,8584,40,29-05-2025,1534.09,Delivered
76468,5882,768,26-05-2025,885.62,Delivered
76469,2063,231,20-11-2025,933.92,Delivered
76470,4969,780,09-05-2025,1186.6,Delivered
76471,3533,127,01-05-2026,1029.47,Delivered
76472,2257,1306,23-02-2026,850.22,Delivered
76473,8762,140,21-08-2025,1097.98,Delivered
76474,6330,1237,18-05-2024,747.56,Delivered
76475,9976,491,12-05-2026,963.72,Delivered
76476,7631,391,01-04-2026,1034.44,Delivered
76477,7044,697,22-09-2025,200.63,Delivered
76478,7742,1296,01-04-2025,293.36,Delivered
76479,940,1171,09-01-2026,574.11,Delivered
76480,976,1371,31-10-2024,472.57,Delivered
76481,4763,1839,22-06-2025,646.34,Cancelled
76482,5656,442,13-07-2025,763.8,Delivered
76483,8422,839,31-05-2025,406.1,Delivered
76484,8917,532,20-05-2025,1352.76,Delivered
76485,8342,1185,13-06-2026,771.1,Delivered
76486,237,546,18-06-2025,1259.49,Delivered
76487,4918,1124,15-04-2026,1416.45,Delivered
76488,9963,1649,30-09-2024,431.78,Cancelled
76489,8175,1110,18-08-2024,712.84,Delivered
76490,8661,1675,20-11-2024,914.71,Delivered
76491,3582,1229,14-12-2025,482.3,Delivered
76492,6603,1732,05-06-2024,396.06,Delivered
76493,9447,1863,16-01-2024,255.7,Delivered
76494,7628,1045,03-06-2025,1623.16,Delivered
76495,2469,1588,03-02-2025,632.9,Delivered
76496,2561,964,29-08-2025,353.81,Delivered
76497,6623,1425,21-06-2025,855.94,Delivered
76498,4339,81,05-11-2025,1105.98,Delivered
76499,3047,1934,27-01-2025,1286.86,Delivered
76500,5193,1786,27-06-2025,968.16,Delivered
76501,9777,1783,22-03-2026,533.78,Delivered
76502,6734,541,25-01-2025,457.8,Delivered
76503,2733,545,31-10-2025,732.38,Delivered
76504,5585,813,06-08-2024,577.59,Delivered
76505,6657,1755,10-04-2025,455.76,Delivered
76506,9477,1716,20-02-2026,1579.74,Delivered
76507,3358,561,29-07-2024,731.37,Delivered
76508,7609,1099,13-05-2026,1023.91,Delivered
76509,2305,980,23-09-2025,754.74,Delivered
76510,2006,1317,18-05-2025,418.48,Delivered
76511,5728,458,26-04-2026,1246.55,Delivered
76512,4087,188,09-11-2025,632.22,Delivered
76513,7066,59,17-06-2026,945.58,Delivered
76514,5200,771,14-07-2024,1405.02,Delivered
76515,7729,1893,08-04-2026,350.66,Delivered
76516,8278,1379,16-12-2025,561.37,Delivered
76517,2490,1494,11-02-2024,715.46,Delivered
76518,4125,1890,13-01-2025,490.46,Delivered
76519,2900,850,23-02-2025,835.18,Delivered
76520,4235,978,19-03-2024,2629.28,Delivered
76521,502,721,27-10-2025,831.22,Delivered
76522,8092,394,20-01-2024,149.21,Delivered
76523,7001,1535,15-11-2025,1041.18,Delivered
76524,20,1816,23-03-2024,1343.19,Delivered
76525,3640,1634,23-06-2025,961.85,Delivered
76526,9334,107,21-09-2025,1521.06,Delivered
76527,8941,582,09-08-2025,527.86,Delivered
76528,1588,1197,30-05-2025,532.95,Delivered
76529,9436,655,21-04-2026,792.58,Delivered
76530,8539,325,23-07-2025,834.48,Delivered
76531,5103,1091,06-01-2024,356.36,Delivered
76532,8394,1062,17-01-2025,981.88,Delivered
76533,5514,1430,23-01-2025,472.72,Delivered
76534,7236,2000,17-02-2026,464.24,Delivered
76535,7172,1312,21-10-2025,622.54,Delivered
76536,9374,628,04-11-2024,803.53,Delivered
76537,1399,1913,27-10-2024,1868.08,Delivered
76538,3621,1155,13-05-2025,1388.05,Delivered
76539,7124,1307,22-07-2024,459.81,Delivered
76540,1894,718,12-03-2024,1934.02,Delivered
76541,7130,924,26-01-2025,1461.33,Delivered
76542,8693,848,01-04-2025,226.43,Delivered
76543,6573,1873,21-12-2024,1450.74,Delivered
76544,3844,1624,28-08-2024,663.75,Delivered
76545,9404,200,07-04-2024,425.11,Delivered
76546,9618,619,09-09-2025,1431.18,Delivered
76547,8599,123,06-03-2025,1276.17,Delivered
76548,1032,1055,16-03-2024,585.83,Delivered
76549,6074,537,22-08-2025,1717.46,Delivered
76550,1145,160,01-09-2025,1147.51,Delivered
76551,5681,1548,11-12-2025,181.35,Delivered
76552,5718,200,27-01-2026,1811.94,Delivered
76553,302,532,11-06-2024,454.06,Delivered
76554,3275,1547,29-10-2024,994.49,Delivered
76555,7112,1053,18-09-2024,345.19,Delivered
76556,7505,1639,27-02-2024,306.7,Delivered
76557,7331,842,01-04-2026,1574.84,Delivered
76558,5155,1635,28-04-2025,1490.12,Delivered
76559,7677,1090,08-04-2024,1186.54,Delivered
76560,9189,194,07-06-2026,591.24,Delivered
76561,9458,971,12-09-2025,582.28,Delivered
76562,7665,1117,20-02-2026,812.2,Delivered
76563,8371,1229,17-09-2025,898.8,Delivered
76564,9305,1858,15-08-2025,762.2,Delivered
76565,8676,397,03-08-2025,1182.84,Delivered
76566,8253,1219,21-02-2024,672.19,Delivered
76567,914,1501,04-12-2024,719.76,Delivered
76568,7163,1775,23-09-2025,976.52,Delivered
76569,3623,1070,03-05-2025,488.92,Delivered
76570,3357,459,03-04-2026,551.79,Delivered
76571,3197,1639,21-12-2024,1157.6,Delivered
76572,2108,1812,14-02-2026,579.14,Delivered
76573,6941,237,14-05-2026,1695.57,Delivered
76574,9979,483,02-03-2024,1567.83,Delivered
76575,1547,1735,10-12-2024,770.17,Cancelled
76576,6592,1002,27-02-2026,548.56,Delivered
76577,7637,368,07-06-2024,791.84,Delivered
76578,1318,1306,13-02-2026,323.08,Delivered
76579,7456,938,14-04-2024,1395.92,Delivered
76580,7750,1936,16-04-2026,370.93,Delivered
76581,6973,474,06-03-2024,498.48,Delivered
76582,982,727,14-10-2025,253.23,Delivered
76583,4628,365,28-04-2026,655.06,Delivered
76584,3391,113,31-10-2024,454.6,Delivered
76585,6916,533,20-12-2025,997.51,Delivered
76586,8958,1641,19-10-2025,1060.33,Delivered
76587,3874,532,09-01-2026,1613.65,Delivered
76588,5073,1405,16-04-2026,1174.6,Delivered
76589,572,1072,12-11-2025,1400.58,Delivered
76590,9008,1060,12-02-2025,1012.76,Delivered
76591,9732,1569,27-01-2026,715.58,Delivered
76592,7366,1239,11-09-2025,603.84,Delivered
76593,8098,350,27-06-2024,1739.56,Delivered
76594,4946,472,21-12-2025,1343.86,Delivered
76595,7707,1102,04-01-2025,1460.53,Delivered
76596,9511,1690,08-05-2026,1722.16,Delivered
76597,977,328,03-02-2025,1367.61,Delivered
76598,2849,238,05-02-2024,1002.24,Delivered
76599,6290,1055,16-04-2026,127.68,Delivered
76600,9180,408,16-01-2025,1476.63,Cancelled
76601,459,1987,08-03-2025,762.34,Delivered
76602,363,10,24-03-2026,303.04,Delivered
76603,6324,919,08-05-2025,1410.96,Delivered
76604,7651,357,18-08-2025,984.18,Delivered
76605,3126,1371,02-05-2026,1718.4,Delivered
76606,9440,1271,09-05-2025,2203.86,Delivered
76607,5786,1618,22-07-2024,1340.41,Delivered
76608,3609,1139,16-04-2026,589.09,Delivered
76609,3602,409,30-03-2025,1283.6,Cancelled
76610,5923,119,04-06-2025,293.36,Delivered
76611,5170,1456,12-01-2025,1533.28,Cancelled
76612,4630,897,07-03-2025,532.22,Delivered
76613,7178,474,03-03-2025,425.77,Delivered
76614,4578,520,22-02-2026,1198.19,Delivered
76615,9980,322,19-03-2025,459.07,Delivered
76616,6503,547,01-06-2025,1879.87,Delivered
76617,93,1592,12-05-2024,1021.29,Delivered
76618,1131,1245,07-04-2024,950.13,Delivered
76619,50,1972,16-06-2024,1300.68,Delivered
76620,2708,1066,03-03-2026,1178.18,Delivered
76621,8413,1062,08-06-2024,374.8,Delivered
76622,8757,413,27-03-2025,342,Delivered
76623,3126,1185,05-01-2025,1385.09,Delivered
76624,6636,1223,11-11-2024,632.22,Delivered
76625,9152,446,15-09-2024,1386.92,Delivered
76626,8271,194,16-10-2025,1209.36,Delivered
76627,8324,743,18-02-2024,378.02,Delivered
76628,7488,377,25-03-2026,1461.88,Delivered
76629,8186,1033,12-03-2025,2071.15,Delivered
76630,5894,1073,28-05-2026,1225.14,Delivered
76631,453,1223,05-02-2025,790.38,Delivered
76632,4785,1210,09-05-2026,1371.78,Delivered
76633,9954,1358,07-12-2024,1601.04,Delivered
76634,9738,485,23-06-2024,352.76,Delivered
76635,9212,1465,25-02-2024,824.32,Delivered
76636,516,1068,27-02-2025,729.22,Delivered
76637,7811,891,21-06-2024,817.04,Delivered
76638,5975,1312,18-06-2025,190.73,Delivered
76639,2510,1028,17-05-2026,285.51,Delivered
76640,5775,1071,25-01-2024,1129.13,Delivered
76641,2043,52,30-05-2026,166.68,Delivered
76642,2397,1612,06-07-2025,1421.04,Delivered
76643,5543,855,26-04-2025,1183.17,Delivered
76644,2265,1055,24-12-2025,482.3,Delivered
76645,4729,790,06-09-2024,1396.95,Delivered
76646,4638,1111,03-06-2024,872.95,Delivered
76647,7204,120,09-03-2026,1383.73,Delivered
76648,5673,778,27-02-2024,1521.88,Delivered
76649,5292,1349,22-11-2025,537.74,Delivered
76650,3364,1878,20-06-2024,2046.1,Delivered
76651,1861,1699,14-04-2025,793.62,Delivered
76652,9737,1923,23-02-2026,642.46,Delivered
76653,6955,1569,07-10-2024,471.92,Delivered
76654,4956,1276,13-08-2024,1054.97,Delivered
76655,2073,853,11-06-2025,604.76,Delivered
76656,8112,263,31-01-2025,790.59,Delivered
76657,2452,519,27-04-2025,434.86,Delivered
76658,1871,532,22-12-2024,664.42,Delivered
76659,1972,866,18-04-2025,881.68,Delivered
76660,2983,1226,26-03-2024,1940.37,Delivered
76661,5935,1241,11-04-2025,1249.86,Delivered
76662,3962,933,09-04-2026,313.76,Cancelled
