Order_Item_ID,Order_ID,Menu_ID,Quantity,Amount
170044,85199,106,1,386.64
170045,85199,152,1,358.06
170046,85200,324,2,925.4
170047,85201,348,2,840.88
170048,85201,105,2,490.46
170049,85201,155,2,883.26
170050,85202,29,2,414.22
170051,85202,317,2,773.34
170052,85203,302,1,226.58
170053,85203,36,1,482.93
170054,85203,254,1,472.57
170055,85204,259,1,202.96
170056,85204,120,1,356.62
170057,85205,242,1,346.84
170058,85205,112,1,473.61
170059,85205,404,2,200.74
170060,85206,209,1,482.3
170061,85206,31,2,579.44
170062,85207,172,1,204.03
170063,85207,36,2,965.86
170064,85208,181,1,397.11
170065,85208,396,2,667.84
170066,85209,13,1,322.05
170067,85209,204,2,849.64
170068,85210,342,2,479.24
170069,85210,463,2,269.46
170070,85210,297,2,232.28
170071,85211,105,1,245.23
170072,85211,273,2,679.18
170073,85211,177,2,312.26
170074,85212,65,2,768.1
170075,85213,427,1,389.21
170076,85213,287,1,291.14
170077,85213,408,2,771.6
170078,85214,359,2,818.76
170079,85215,387,2,419
170080,85215,320,2,485.78
170081,85215,450,1,384.76
170082,85216,362,1,294.34
170083,85216,439,1,298.41
170084,85217,277,2,727.76
170085,85217,45,2,760.02
170086,85218,410,1,213.15
170087,85219,295,1,224.75
170088,85219,204,2,849.64
170089,85219,300,1,391.91
170090,85220,10,1,116.05
170091,85220,204,2,849.64
170092,85221,326,1,132.76
170093,85221,98,2,622.54
170094,85221,249,2,851.54
170095,85222,237,2,940.4
170096,85222,462,2,433.5
170097,85223,84,2,396.68
170098,85223,152,1,358.06
170099,85224,348,1,420.44
170100,85224,461,2,852.16
170101,85225,348,2,840.88
170102,85225,130,1,459.69
170103,85226,240,1,131.98
170104,85227,104,1,206.54
170105,85227,306,1,122.27
170106,85228,213,2,262.02
170107,85228,248,2,694.3
170108,85229,31,2,579.44
170109,85229,49,2,660.26
170110,85230,193,1,268.29
170111,85230,290,1,356.52
170112,85230,131,1,129.84
170113,85231,3,2,275.64
170114,85231,476,1,392.46
170115,85232,471,2,683.92
170116,85232,207,1,307.55
170117,85233,78,1,457.98
170118,85233,251,2,562.12
170119,85233,39,1,176.07
170120,85234,390,2,542.48
170121,85234,228,1,292.24
170122,85235,11,2,907.44
170123,85236,298,1,334.65
170124,85237,89,2,499.52
170125,85237,251,2,562.12
170126,85237,154,2,488.1
170127,85238,34,1,299.54
170128,85239,247,1,405.14
170129,85239,272,2,457.64
170130,85239,182,1,314.03
170131,85240,343,2,828.94
170132,85241,122,1,425.18
170133,85241,162,2,623.22
170134,85241,240,1,131.98
170135,85242,31,1,289.72
170136,85242,201,2,556.7
170137,85243,346,1,249.4
170138,85243,246,1,347.39
170139,85243,161,1,130.12
170140,85244,22,1,444.82
170141,85245,345,2,457.32
170142,85245,280,1,401.41
170143,85246,237,1,470.2
170144,85246,135,1,209.24
170145,85246,17,1,222.13
170146,85247,18,1,301.92
170147,85248,269,1,247.29
170148,85248,438,1,299.27
170149,85248,39,1,176.07
170150,85249,300,2,783.82
170151,85249,291,2,878.9
170152,85250,6,1,472.79
170153,85251,380,2,844.34
170154,85251,255,2,717.86
170155,85251,130,1,459.69
170156,85252,84,1,198.34
170157,85253,272,1,228.82
170158,85253,204,2,849.64
170159,85254,12,2,732.38
170160,85255,420,2,686.62
170161,85255,282,2,811.9
170162,85256,219,1,165.88
170163,85257,86,1,146.68
170164,85257,194,1,397.38
170165,85258,81,2,245.22
170166,85258,193,2,536.58
170167,85259,187,2,795.82
170168,85259,310,1,110.17
170169,85260,220,1,100.89
170170,85260,392,2,367.22
170171,85260,4,2,537.74
170172,85261,427,2,778.42
170173,85262,216,1,240
170174,85262,231,1,316.45
170175,85263,468,1,121.69
170176,85264,460,1,124.46
170177,85264,299,2,684.2
170178,85265,69,1,364.61
170179,85265,49,2,660.26
170180,85266,251,1,281.06
170181,85266,134,2,927.88
170182,85266,254,1,472.57
170183,85267,389,1,439
170184,85268,123,2,705.42
170185,85269,153,2,849.58
170186,85270,284,1,337.21
170187,85271,309,2,546.92
170188,85272,287,2,582.28
170189,85273,236,2,306.94
170190,85273,500,1,378.32
170191,85274,472,2,359.38
170192,85275,321,1,370.61
170193,85275,437,2,621.76
170194,85275,409,2,953.08
170195,85276,37,1,347.76
170196,85277,274,2,893.72
170197,85277,251,1,281.06
170198,85277,396,1,333.92
170199,85278,462,2,433.5
170200,85278,105,1,245.23
170201,85278,292,1,183.59
170202,85279,313,2,641.24
170203,85279,31,1,289.72
170204,85280,166,2,933.92
170205,85281,412,1,395.92
170206,85282,316,1,253.23
170207,85282,28,2,346.06
170208,85282,4,1,268.87
170209,85283,79,2,951.26
170210,85284,422,2,764.34
170211,85284,377,1,438.28
170212,85284,90,1,375.89
170213,85285,109,1,477.32
170214,85285,68,1,321.14
170215,85285,260,2,211.08
170216,85286,364,1,324.05
170217,85286,350,2,576.5
170218,85287,183,2,744.44
170219,85287,299,2,684.2
170220,85288,244,1,248.77
170221,85288,275,1,209.3
170222,85289,155,1,441.63
170223,85289,330,1,151.81
170224,85289,192,2,210.6
170225,85290,45,1,380.01
170226,85290,14,1,200.63
170227,85291,375,2,535.44
170228,85291,361,1,458.42
170229,85292,289,1,428.32
170230,85292,321,1,370.61
170231,85292,3,2,275.64
170232,85293,378,1,120.55
170233,85293,155,1,441.63
170234,85293,189,1,354.28
170235,85294,153,2,849.58
170236,85294,309,1,273.46
170237,85294,437,2,621.76
170238,85295,134,2,927.88
170239,85295,334,2,724.32
170240,85295,483,2,945.44
170241,85296,206,1,418.32
170242,85296,62,2,807.04
170243,85297,414,2,456.14
170244,85297,453,1,421.78
170245,85297,211,1,254.3
170246,85298,144,1,169.41
170247,85298,475,2,632.22
170248,85299,4,2,537.74
170249,85299,405,2,648.22
170250,85299,125,1,219.71
170251,85300,332,1,154.71
170252,85300,500,2,756.64
170253,85301,413,2,575.82
170254,85301,139,1,364.25
170255,85302,322,1,462.88
170256,85302,338,2,304.52
170257,85302,355,1,278.9
170258,85303,161,1,130.12
170259,85303,174,2,998.12
170260,85303,344,1,353.28
170261,85304,200,2,393.88
170262,85305,242,2,693.68
170263,85305,237,2,940.4
170264,85306,360,2,458.2
170265,85306,129,1,302.27
170266,85307,384,2,671.2
170267,85307,167,1,459.07
170268,85307,161,2,260.24
170269,85308,49,1,330.13
170270,85309,497,1,301.71
170271,85309,43,2,747.56
170272,85309,242,2,693.68
170273,85310,403,1,115.22
170274,85310,400,2,855.94
170275,85310,22,2,889.64
170276,85311,406,2,807.68
170277,85311,497,1,301.71
170278,85311,126,1,442.52
170279,85312,139,2,728.5
170280,85312,372,2,950.56
170281,85312,133,1,149.21
170282,85313,101,1,177.98
170283,85313,136,1,296.45
170284,85314,191,1,352.76
170285,85314,68,2,642.28
170286,85315,51,2,538.96
170287,85316,354,2,230.46
170288,85317,108,1,453.61
170289,85317,391,1,450.95
170290,85317,471,1,341.96
170291,85318,406,2,807.68
170292,85318,335,1,465.95
170293,85318,118,1,496.65
170294,85319,66,1,341.12
170295,85319,295,2,449.5
170296,85319,213,2,262.02
170297,85320,492,2,478.88
170298,85321,158,1,147.69
170299,85321,22,2,889.64
170300,85321,414,2,456.14
170301,85322,63,2,836.86
170302,85322,55,1,253.65
170303,85323,498,1,345.35
170304,85323,64,1,238.72
170305,85324,248,1,347.15
170306,85324,495,1,183.21
170307,85324,331,1,166.08
170308,85325,259,2,405.92
170309,85326,218,1,142.99
170310,85326,132,2,699.24
170311,85326,240,1,131.98
170312,85327,91,2,404.34
170313,85328,467,2,892.02
170314,85328,39,2,352.14
170315,85328,36,1,482.93
170316,85329,366,1,390.7
170317,85329,35,2,982.78
170318,85329,375,1,267.72
170319,85330,241,1,399.01
170320,85331,307,1,194.55
170321,85331,199,2,701.32
170322,85331,6,1,472.79
170323,85332,159,1,247.43
170324,85332,466,1,361.08
170325,85333,379,2,727.74
170326,85333,206,2,836.64
170327,85334,414,1,228.07
170328,85335,462,2,433.5
170329,85335,156,1,124.46
170330,85335,232,2,831.36
170331,85336,98,1,311.27
170332,85336,36,2,965.86
170333,85337,358,2,941.22
170334,85338,480,2,943.84
170335,85339,107,2,792.16
170336,85339,43,1,373.78
170337,85340,184,2,982.78
170338,85340,220,1,100.89
170339,85340,330,1,151.81
170340,85341,335,2,931.9
170341,85341,496,1,459.81
170342,85341,43,1,373.78
170343,85342,262,1,436.88
170344,85342,235,2,381.46
170345,85342,378,1,120.55
170346,85343,76,1,432.17
170347,85343,252,2,900.08
170348,85344,307,2,389.1
170349,85345,213,1,131.01
170350,85345,83,1,269.65
170351,85346,45,1,380.01
170352,85346,55,2,507.3
170353,85347,344,2,706.56
170354,85348,340,1,332.97
170355,85349,498,2,690.7
170356,85349,346,1,249.4
170357,85349,410,2,426.3
170358,85350,14,2,401.26
170359,85350,292,2,367.18
170360,85351,31,1,289.72
170361,85351,129,2,604.54
170362,85351,59,1,199.38
170363,85352,318,1,441.84
170364,85352,308,2,978.46
170365,85353,216,1,240
170366,85353,194,2,794.76
170367,85353,216,2,480
170368,85354,392,1,183.61
170369,85354,470,2,212.72
170370,85355,347,2,469.1
170371,85355,486,1,285.51
170372,85356,109,1,477.32
170373,85356,77,1,442.76
170374,85356,127,2,814.62
170375,85357,421,2,585.66
170376,85357,27,1,357.73
170377,85358,124,1,312.59
170378,85358,31,2,579.44
170379,85358,30,2,651.22
170380,85359,143,1,496.28
170381,85360,391,1,450.95
170382,85360,232,1,415.68
170383,85360,412,1,395.92
170384,85361,280,1,401.41
170385,85361,360,1,229.1
170386,85361,308,2,978.46
170387,85362,243,2,436.28
170388,85362,420,2,686.62
170389,85362,453,2,843.56
170390,85363,330,1,151.81
170391,85363,336,2,621.12
170392,85364,310,1,110.17
170393,85364,407,1,237
170394,85364,372,2,950.56
170395,85365,345,1,228.66
170396,85366,145,2,552.74
170397,85366,313,1,320.62
170398,85367,45,2,760.02
170399,85367,256,2,428.74
170400,85368,97,1,419.88
170401,85368,359,2,818.76
170402,85369,200,2,393.88
170403,85369,138,2,921.66
170404,85369,84,1,198.34
170405,85370,382,2,881.68
170406,85370,164,2,584.08
170407,85371,169,1,483.14
170408,85371,226,1,121.08
170409,85371,451,1,345.19
170410,85372,79,1,475.63
170411,85372,225,1,201.73
170412,85372,166,1,466.96
170413,85373,232,1,415.68
170414,85374,410,1,213.15
170415,85375,342,1,239.62
170416,85375,145,1,276.37
170417,85376,270,1,307.53
170418,85376,458,1,395.19
170419,85377,457,1,494.17
170420,85377,58,1,370.93
170421,85378,238,2,248.06
170422,85379,339,2,421.94
170423,85379,65,2,768.1
170424,85379,157,1,226.43
170425,85380,229,1,323.17
170426,85380,39,1,176.07
170427,85381,285,2,222.98
170428,85382,327,2,337.14
170429,85382,63,2,836.86
170430,85383,355,2,557.8
170431,85383,110,2,362.7
170432,85383,475,1,316.11
170433,85384,367,1,390.97
170434,85384,271,1,470.64
170435,85385,105,2,490.46
170436,85385,455,2,238.62
170437,85385,414,1,228.07
170438,85386,166,2,933.92
170439,85386,103,2,426.64
170440,85386,94,1,488.92
170441,85387,297,1,116.14
170442,85388,112,1,473.61
170443,85389,153,2,849.58
170444,85389,144,1,169.41
170445,85390,333,2,448.64
170446,85390,402,2,471.54
170447,85391,29,1,207.11
170448,85392,360,2,458.2
170449,85392,67,1,321.23
170450,85393,104,2,413.08
170451,85394,158,2,295.38
170452,85394,425,2,533.78
170453,85395,124,2,625.18
170454,85395,362,2,588.68
170455,85395,204,1,424.82
170456,85396,4,1,268.87
170457,85396,206,2,836.64
170458,85396,94,1,488.92
170459,85397,268,2,483.18
170460,85398,31,1,289.72
170461,85399,55,2,507.3
170462,85399,129,1,302.27
170463,85400,368,2,799.92
170464,85401,494,1,454.25
170465,85401,344,2,706.56
170466,85401,285,1,111.49
170467,85402,360,2,458.2
170468,85402,392,1,183.61
170469,85402,241,2,798.02
170470,85403,174,2,998.12
170471,85403,162,2,623.22
170472,85403,292,2,367.18
170473,85404,77,2,885.52
170474,85405,442,2,720.56
170475,85406,317,1,386.67
170476,85407,437,1,310.88
170477,85408,50,2,520.7
170478,85409,198,2,891.94
170479,85410,128,2,502.86
170480,85411,477,1,373.66
170481,85412,338,2,304.52
170482,85413,53,1,419.96
170483,85413,141,1,334.65
170484,85413,184,1,491.39
170485,85414,339,2,421.94
170486,85414,202,2,447.6
170487,85414,132,2,699.24
170488,85415,147,1,185.76
170489,85415,255,2,717.86
170490,85415,321,2,741.22
170491,85416,265,2,626.6
170492,85416,458,2,790.38
170493,85417,386,1,170.06
170494,85417,259,1,202.96
170495,85417,374,1,431.78
170496,85418,38,1,450.56
170497,85418,110,2,362.7
170498,85418,199,2,701.32
170499,85419,179,1,219.94
170500,85419,326,2,265.52
170501,85420,129,2,604.54
170502,85420,259,2,405.92
170503,85420,435,2,908.12
170504,85421,244,1,248.77
170505,85421,127,2,814.62
170506,85421,42,2,578.08
170507,85422,423,1,233.48
170508,85422,322,1,462.88
170509,85423,222,2,352.8
170510,85423,497,1,301.71
170511,85423,258,1,207.87
170512,85424,113,2,267.24
170513,85425,129,2,604.54
170514,85426,285,2,222.98
170515,85427,319,1,267.66
170516,85427,174,1,499.06
170517,85428,397,2,948.46
170518,85428,273,1,339.59
170519,85429,106,1,386.64
170520,85430,495,1,183.21
170521,85431,70,1,262.1
170522,85431,28,2,346.06
170523,85431,295,2,449.5
170524,85432,22,2,889.64
170525,85432,438,2,598.54
170526,85433,437,2,621.76
170527,85433,481,2,588.42
170528,85433,146,1,181.72
170529,85434,230,2,849.08
170530,85435,46,2,403.94
170531,85435,469,2,344.58
170532,85435,154,1,244.05
170533,85436,345,2,457.32
170534,85436,233,1,484.9
170535,85437,309,1,273.46
170536,85437,31,2,579.44
170537,85438,24,1,123.73
170538,85438,203,1,140.98
170539,85438,52,2,771.1
170540,85439,353,2,672.56
170541,85440,399,2,313.76
170542,85440,474,1,464.24
170543,85441,56,1,313.49
170544,85441,133,1,149.21
170545,85442,309,2,546.92
170546,85442,229,2,646.34
170547,85443,129,1,302.27
170548,85444,216,2,480
170549,85444,409,1,476.54
170550,85445,388,2,748.52
170551,85445,326,2,265.52
170552,85446,12,2,732.38
170553,85447,172,1,204.03
170554,85447,223,1,266.13
170555,85448,380,1,422.17
170556,85448,263,1,167.83
170557,85448,146,2,363.44
170558,85449,70,1,262.1
170559,85449,225,2,403.46
170560,85450,123,1,352.71
170561,85451,223,2,532.26
170562,85452,151,2,499.72
170563,85453,94,2,977.84
170564,85454,368,2,799.92
170565,85454,333,1,224.32
170566,85455,402,2,471.54
170567,85455,425,1,266.89
170568,85455,424,2,692.02
170569,85456,465,2,399.84
170570,85456,136,2,592.9
170571,85456,29,1,207.11
170572,85457,302,1,226.58
170573,85457,437,2,621.76
170574,85458,107,1,396.08
170575,85458,464,1,360.04
170576,85458,306,2,244.54
170577,85459,462,1,216.75
170578,85460,401,2,731.82
170579,85460,186,2,446.84
170580,85460,112,1,473.61
170581,85461,259,1,202.96
170582,85461,482,2,981.16
170583,85462,382,1,440.84
170584,85463,332,2,309.42
170585,85463,176,1,301.27
170586,85463,31,2,579.44
170587,85464,136,1,296.45
170588,85465,273,2,679.18
170589,85465,123,2,705.42
170590,85466,233,2,969.8
170591,85466,422,1,382.17
170592,85466,37,2,695.52
170593,85467,272,2,457.64
170594,85467,414,2,456.14
170595,85467,235,2,381.46
170596,85468,33,2,767
170597,85468,105,1,245.23
170598,85469,280,1,401.41
170599,85469,376,1,417.24
170600,85470,271,1,470.64
170601,85471,2,2,322.62
170602,85471,385,2,707.62
170603,85472,388,2,748.52
170604,85473,411,2,531.88
170605,85474,317,1,386.67
170606,85475,257,2,422.62
170607,85476,422,1,382.17
170608,85476,215,1,275.11
170609,85477,472,2,359.38
170610,85478,414,1,228.07
170611,85478,354,2,230.46
170612,85478,438,1,299.27
170613,85479,435,2,908.12
170614,85480,59,1,199.38
170615,85480,301,2,628.38
170616,85481,284,1,337.21
170617,85482,350,1,288.25
170618,85482,145,2,552.74
170619,85483,447,1,187.4
170620,85483,489,1,406.1
170621,85483,78,1,457.98
170622,85484,291,1,439.45
170623,85484,459,1,370.95
170624,85484,163,2,885.3
170625,85485,155,2,883.26
170626,85486,370,1,168.19
170627,85486,420,1,343.31
170628,85486,102,1,283.75
170629,85487,9,1,403.35
170630,85488,29,1,207.11
170631,85488,277,1,363.88
170632,85488,68,1,321.14
170633,85489,293,1,277.43
170634,85490,294,2,212.7
170635,85490,288,1,287.69
170636,85491,447,1,187.4
170637,85491,290,2,713.04
170638,85492,40,1,351.45
170639,85492,280,1,401.41
170640,85493,409,2,953.08
170641,85494,219,1,165.88
170642,85495,27,1,357.73
170643,85496,150,2,905.72
170644,85497,351,2,562.52
170645,85497,364,2,648.1
170646,85497,401,1,365.91
170647,85498,140,2,430.62
170648,85498,318,2,883.68
170649,85498,394,2,597.08
170650,85499,155,1,441.63
170651,85500,454,1,422.16
170652,85500,436,2,260.98
170653,85501,76,1,432.17
170654,85501,329,1,300.16
170655,85502,28,1,173.03
170656,85502,436,1,130.49
170657,85503,337,1,450.58
170658,85503,234,2,609.14
170659,85504,85,2,823.64
170660,85504,288,2,575.38
170661,85504,345,2,457.32
170662,85505,475,2,632.22
170663,85505,382,1,440.84
170664,85506,84,1,198.34
170665,85506,158,2,295.38
170666,85507,253,2,331.14
170667,85507,159,2,494.86
170668,85508,94,2,977.84
170669,85508,41,2,471.56
170670,85508,233,2,969.8
170671,85509,306,1,122.27
170672,85510,136,2,592.9
170673,85510,16,1,482.9
170674,85511,443,1,460.77
170675,85511,220,1,100.89
170676,85511,437,1,310.88
170677,85512,61,2,455.28
170678,85512,73,1,199.57
170679,85513,199,2,701.32
170680,85514,368,1,399.96
170681,85515,233,2,969.8
170682,85516,388,1,374.26
170683,85516,370,2,336.38
170684,85516,181,2,794.22
170685,85517,307,2,389.1
170686,85517,199,1,350.66
170687,85517,441,2,617.02
170688,85518,357,1,468.46
170689,85518,41,2,471.56
170690,85519,248,2,694.3
170691,85519,408,2,771.6
170692,85520,424,1,346.01
170693,85520,384,1,335.6
170694,85520,260,1,105.54
170695,85521,283,1,301.54
170696,85521,249,1,425.77
170697,85521,383,1,440.77
170698,85522,427,2,778.42
170699,85522,444,1,498.64
170700,85522,9,1,403.35
170701,85523,157,2,452.86
170702,85523,154,2,488.1
170703,85524,282,2,811.9
170704,85524,373,2,795.58
170705,85524,177,2,312.26
170706,85525,476,1,392.46
170707,85525,454,1,422.16
170708,85525,116,1,455.76
170709,85526,43,1,373.78
170710,85526,246,1,347.39
170711,85526,231,1,316.45
170712,85527,116,2,911.52
170713,85527,359,1,409.38
170714,85528,202,2,447.6
170715,85529,55,2,507.3
170716,85530,102,1,283.75
170717,85531,485,2,566.14
170718,85532,65,2,768.1
170719,85532,13,1,322.05
170720,85532,387,1,209.5
170721,85533,13,1,322.05
170722,85534,354,1,115.23
170723,85534,334,1,362.16
170724,85535,205,1,419.59
170725,85535,93,1,237.35
170726,85536,325,1,230.66
170727,85536,95,2,532.48
170728,85536,82,1,141.74
170729,85537,204,2,849.64
170730,85537,71,2,831.22
170731,85538,466,1,361.08
170732,85539,95,2,532.48
170733,85539,143,1,496.28
170734,85540,379,2,727.74
170735,85540,380,2,844.34
170736,85541,242,1,346.84
170737,85541,313,1,320.62
170738,85541,75,2,893.22
170739,85542,240,1,131.98
170740,85543,25,1,466.96
170741,85544,195,1,255.7
170742,85544,253,1,165.57
170743,85545,37,1,347.76
170744,85545,403,2,230.44
170745,85546,120,2,713.24
170746,85547,224,2,201.32
170747,85547,343,2,828.94
170748,85548,403,2,230.44
170749,85548,390,1,271.24
170750,85549,242,1,346.84
170751,85549,401,1,365.91
170752,85550,217,1,103.6
170753,85551,482,1,490.58
170754,85551,170,1,425.11
170755,85551,366,2,781.4
170756,85552,102,1,283.75
170757,85552,182,2,628.06
170758,85552,219,1,165.88
170759,85553,366,1,390.7
170760,85553,314,2,527.86
170761,85553,25,2,933.92
170762,85554,235,2,381.46
170763,85555,114,2,284.2
170764,85556,369,1,232.1
170765,85556,332,1,154.71
170766,85556,247,1,405.14
170767,85557,10,1,116.05
170768,85557,109,2,954.64
170769,85558,320,2,485.78
170770,85559,255,1,358.93
170771,85559,279,2,370.68
170772,85560,287,2,582.28
170773,85560,484,2,598.94
170774,85561,406,1,403.84
170775,85562,242,1,346.84
170776,85563,201,1,278.35
170777,85564,246,1,347.39
170778,85565,371,1,477.27
170779,85565,374,2,863.56
170780,85566,225,1,201.73
170781,85566,205,1,419.59
170782,85566,235,1,190.73
170783,85567,205,1,419.59
170784,85568,2,1,161.31
170785,85568,457,1,494.17
170786,85569,487,2,392.14
170787,85569,307,2,389.1
170788,85570,54,2,446.66
170789,85571,212,1,103.58
170790,85571,297,1,116.14
170791,85571,216,2,480
170792,85572,30,1,325.61
170793,85572,498,2,690.7
170794,85572,496,1,459.81
170795,85573,193,1,268.29
170796,85573,42,2,578.08
170797,85574,412,1,395.92
170798,85574,209,2,964.6
170799,85575,288,1,287.69
170800,85576,155,1,441.63
170801,85577,261,2,580.54
170802,85578,78,2,915.96
170803,85578,295,1,224.75
170804,85579,124,1,312.59
170805,85579,147,2,371.52
170806,85580,441,2,617.02
170807,85580,373,1,397.79
170808,85580,100,1,454.76
170809,85581,198,1,445.97
170810,85581,189,2,708.56
170811,85581,334,1,362.16
170812,85582,366,2,781.4
170813,85582,21,1,154.39
170814,85583,420,1,343.31
170815,85583,166,2,933.92
170816,85583,272,1,228.82
170817,85584,421,2,585.66
170818,85584,353,1,336.28
170819,85585,367,1,390.97
170820,85586,305,2,383.9
170821,85587,369,1,232.1
170822,85588,482,2,981.16
170823,85589,74,1,489.32
170824,85589,372,2,950.56
170825,85590,159,2,494.86
170826,85591,62,1,403.52
170827,85592,49,1,330.13
170828,85592,407,2,474
170829,85592,458,2,790.38
170830,85593,95,2,532.48
170831,85594,450,1,384.76
170832,85594,133,1,149.21
170833,85595,262,1,436.88
170834,85595,1,1,115.6
170835,85596,289,1,428.32
170836,85596,10,1,116.05
170837,85597,209,2,964.6
170838,85597,332,1,154.71
170839,85598,103,2,426.64
170840,85599,458,1,395.19
170841,85600,480,2,943.84
170842,85601,236,2,306.94
170843,85601,355,2,557.8
170844,85601,406,2,807.68
170845,85602,135,1,209.24
170846,85603,333,1,224.32
170847,85603,433,2,832.48
170848,85603,406,2,807.68
170849,85604,226,1,121.08
170850,85605,68,2,642.28
170851,85605,334,2,724.32
170852,85605,194,2,794.76
170853,85606,415,2,869.72
170854,85607,143,1,496.28
170855,85607,94,2,977.84
170856,85607,406,1,403.84
170857,85608,418,2,994.56
170858,85608,238,1,124.03
170859,85609,450,2,769.52
170860,85609,344,1,353.28
170861,85609,339,1,210.97
170862,85610,6,2,945.58
170863,85611,285,1,111.49
170864,85611,252,2,900.08
170865,85612,1,1,115.6
170866,85612,335,1,465.95
170867,85612,328,2,245.56
170868,85613,181,2,794.22
170869,85614,293,1,277.43
170870,85614,286,1,225.76
170871,85614,311,2,306.7
170872,85615,109,2,954.64
170873,85615,244,2,497.54
170874,85616,83,1,269.65
170875,85616,380,2,844.34
170876,85617,421,2,585.66
170877,85617,203,1,140.98
170878,85618,424,2,692.02
170879,85618,343,2,828.94
170880,85619,89,2,499.52
170881,85619,467,2,892.02
170882,85619,296,1,350.29
170883,85620,156,2,248.92
170884,85621,99,1,267.84
170885,85621,261,1,290.27
170886,85622,300,2,783.82
170887,85623,153,1,424.79
170888,85623,227,2,928.3
170889,85624,257,1,211.31
170890,85624,103,1,213.32
170891,85624,247,2,810.28
170892,85625,234,2,609.14
170893,85626,490,1,282.46
170894,85626,379,1,363.87
170895,85626,280,2,802.82
170896,85627,366,2,781.4
170897,85628,218,1,142.99
170898,85629,9,1,403.35
170899,85630,370,2,336.38
170900,85630,199,1,350.66
170901,85631,22,2,889.64
170902,85631,348,2,840.88
170903,85632,356,1,457.8
170904,85633,118,2,993.3
170905,85633,213,2,262.02
170906,85634,107,2,792.16
170907,85634,327,1,168.57
170908,85635,172,1,204.03
170909,85635,237,1,470.2
170910,85636,258,1,207.87
170911,85636,234,1,304.57
170912,85637,498,1,345.35
170913,85638,63,2,836.86
170914,85638,454,2,844.32
170915,85639,42,2,578.08
170916,85639,31,1,289.72
170917,85640,174,2,998.12
170918,85640,24,1,123.73
170919,85641,359,2,818.76
170920,85642,66,2,682.24
170921,85642,154,2,488.1
170922,85642,207,2,615.1
170923,85643,284,2,674.42
170924,85644,123,1,352.71
170925,85644,480,2,943.84
170926,85644,454,2,844.32
170927,85645,224,1,100.66
170928,85646,33,2,767
170929,85646,65,2,768.1
170930,85647,219,2,331.76
170931,85648,31,2,579.44
170932,85648,78,1,457.98
170933,85649,30,1,325.61
170934,85650,28,1,173.03
170935,85650,498,2,690.7
170936,85651,228,2,584.48
170937,85651,352,1,391.96
170938,85652,352,2,783.92
170939,85652,107,2,792.16
170940,85652,243,2,436.28
170941,85653,290,2,713.04
170942,85654,425,2,533.78
170943,85655,379,2,727.74
170944,85655,41,2,471.56
170945,85655,257,1,211.31
170946,85656,407,2,474
170947,85656,44,1,106.36
170948,85657,335,2,931.9
170949,85657,152,2,716.12
170950,85657,114,2,284.2
170951,85658,109,2,954.64
170952,85658,166,1,466.96
170953,85658,354,2,230.46
170954,85659,184,2,982.78
170955,85659,315,1,353.09
170956,85660,215,2,550.22
170957,85660,417,1,127.68
170958,85660,430,2,247.64
170959,85661,125,1,219.71
170960,85661,361,2,916.84
170961,85662,144,1,169.41
170962,85662,312,1,242.23
170963,85663,274,2,893.72
170964,85663,208,2,592.86
170965,85664,491,2,448.92
170966,85664,77,1,442.76
170967,85665,93,2,474.7
170968,85666,223,1,266.13
170969,85667,225,1,201.73
170970,85667,15,2,988.14
170971,85667,351,1,281.26
170972,85668,246,1,347.39
170973,85668,90,2,751.78
170974,85668,33,2,767
170975,85669,77,1,442.76
170976,85669,85,1,411.82
170977,85670,401,1,365.91
170978,85670,312,2,484.46
170979,85671,195,2,511.4
170980,85671,348,1,420.44
170981,85671,99,1,267.84
170982,85672,234,1,304.57
170983,85673,167,1,459.07
170984,85673,80,2,704.62
170985,85674,232,1,415.68
170986,85674,363,2,887.78
170987,85675,263,2,335.66
170988,85675,55,2,507.3
170989,85676,166,1,466.96
170990,85676,155,2,883.26
170991,85677,34,2,599.08
170992,85677,379,2,727.74
170993,85678,394,2,597.08
170994,85679,293,1,277.43
170995,85679,303,2,817.5
170996,85680,276,1,490.11
170997,85680,98,1,311.27
170998,85681,90,2,751.78
170999,85681,472,1,179.69
171000,85682,33,2,767
171001,85683,457,1,494.17
171002,85683,426,1,224.92
171003,85683,451,1,345.19
171004,85684,10,1,116.05
171005,85684,195,2,511.4
171006,85685,386,2,340.12
171007,85686,492,2,478.88
171008,85686,1,1,115.6
171009,85686,471,2,683.92
171010,85687,426,1,224.92
171011,85687,307,2,389.1
171012,85687,206,2,836.64
171013,85688,291,1,439.45
171014,85688,94,1,488.92
171015,85689,258,2,415.74
171016,85690,226,1,121.08
171017,85691,414,1,228.07
171018,85691,311,2,306.7
171019,85691,160,1,477.55
171020,85692,347,2,469.1
171021,85692,290,1,356.52
171022,85692,76,1,432.17
171023,85693,393,1,349.67
171024,85694,404,2,200.74
171025,85694,77,1,442.76
171026,85695,175,1,110.28
171027,85695,193,1,268.29
171028,85696,250,2,801.96
171029,85696,250,2,801.96
171030,85697,500,2,756.64
171031,85698,361,1,458.42
171032,85698,450,2,769.52
171033,85698,62,2,807.04
171034,85699,489,2,812.2
171035,85699,260,2,211.08
171036,85699,332,1,154.71
171037,85700,256,2,428.74
171038,85700,303,2,817.5
171039,85701,355,1,278.9
171040,85701,476,1,392.46
171041,85701,66,1,341.12
171042,85702,277,1,363.88
